sketch_uploaded;consent;map_frame_created;map_frame_uuid;bbox;centroid;format;orientation;orientation_det
2024-12-05 14:46:28.177 +0100;false;2024-11-14 12:46:56.927;cb1f1493-73f1-4ab6-bcef-b53287e31cf9;POLYGON((17.22711229814268 49.57680194492545,17.289533068885596 49.57680194492545,17.289533068885596 49.610668800508336,17.22711229814268 49.610668800508336,17.22711229814268 49.57680194492545));POINT(17.258322683514137 49.593738312243175);a4;landscape;landscape
2024-12-05 14:47:09.029 +0100;false;2024-11-14 12:46:56.927;cb1f1493-73f1-4ab6-bcef-b53287e31cf9;POLYGON((17.22711229814268 49.57680194492545,17.289533068885596 49.57680194492545,17.289533068885596 49.610668800508336,17.22711229814268 49.610668800508336,17.22711229814268 49.57680194492545));POINT(17.258322683514137 49.593738312243175);a4;landscape;landscape
2024-12-05 14:48:04.272 +0100;false;2024-11-14 12:46:56.927;cb1f1493-73f1-4ab6-bcef-b53287e31cf9;POLYGON((17.22711229814268 49.57680194492545,17.289533068885596 49.57680194492545,17.289533068885596 49.610668800508336,17.22711229814268 49.610668800508336,17.22711229814268 49.57680194492545));POINT(17.258322683514137 49.593738312243175);a4;landscape;landscape
2024-12-05 14:48:58.880 +0100;false;2024-11-14 12:46:56.927;cb1f1493-73f1-4ab6-bcef-b53287e31cf9;POLYGON((17.22711229814268 49.57680194492545,17.289533068885596 49.57680194492545,17.289533068885596 49.610668800508336,17.22711229814268 49.610668800508336,17.22711229814268 49.57680194492545));POINT(17.258322683514137 49.593738312243175);a4;landscape;landscape
2024-12-05 14:50:09.301 +0100;false;2024-11-14 12:46:56.927;cb1f1493-73f1-4ab6-bcef-b53287e31cf9;POLYGON((17.22711229814268 49.57680194492545,17.289533068885596 49.57680194492545,17.289533068885596 49.610668800508336,17.22711229814268 49.610668800508336,17.22711229814268 49.57680194492545));POINT(17.258322683514137 49.593738312243175);a4;landscape;landscape
2024-12-05 17:48:46.300 +0100;true;2024-12-05 17:45:46.853;7e617fcc-4faa-4aaf-988e-61fa2cb0be83;POLYGON((-115.17112897398682 36.14977651721168,-115.06322528265362 36.14977651721168,-115.06322528265362 36.22267134997138,-115.17112897398682 36.22267134997138,-115.17112897398682 36.14977651721168));POINT(-115.11717712832022 36.186232413814764);a4;landscape;landscape
2024-12-09 16:01:57.370 +0100;true;2024-12-09 15:56:14.368;e53d96cb-0bef-441b-a8fb-5f5aa82d5be4;POLYGON((-84.48993242255486 30.71507756091644,-84.47681749309186 30.71507756091644,-84.47681749309186 30.727129050074538,-84.48993242255486 30.727129050074538,-84.48993242255486 30.71507756091644));POINT(-84.48337495782336 30.721103493791674);letter;portrait;portrait
2024-12-09 16:43:50.747 +0100;false;2024-11-14 12:46:56.927;cb1f1493-73f1-4ab6-bcef-b53287e31cf9;POLYGON((17.22711229814268 49.57680194492545,17.289533068885596 49.57680194492545,17.289533068885596 49.610668800508336,17.22711229814268 49.610668800508336,17.22711229814268 49.57680194492545));POINT(17.258322683514137 49.593738312243175);a4;landscape;landscape
2024-12-09 16:43:52.339 +0100;false;2024-11-14 12:46:56.927;cb1f1493-73f1-4ab6-bcef-b53287e31cf9;POLYGON((17.22711229814268 49.57680194492545,17.289533068885596 49.57680194492545,17.289533068885596 49.610668800508336,17.22711229814268 49.610668800508336,17.22711229814268 49.57680194492545));POINT(17.258322683514137 49.593738312243175);a4;landscape;landscape
2024-12-09 16:43:54.183 +0100;false;2024-11-14 12:46:56.927;cb1f1493-73f1-4ab6-bcef-b53287e31cf9;POLYGON((17.22711229814268 49.57680194492545,17.289533068885596 49.57680194492545,17.289533068885596 49.610668800508336,17.22711229814268 49.610668800508336,17.22711229814268 49.57680194492545));POINT(17.258322683514137 49.593738312243175);a4;landscape;landscape
2024-12-09 16:43:56.326 +0100;false;2024-11-14 12:46:56.927;cb1f1493-73f1-4ab6-bcef-b53287e31cf9;POLYGON((17.22711229814268 49.57680194492545,17.289533068885596 49.57680194492545,17.289533068885596 49.610668800508336,17.22711229814268 49.610668800508336,17.22711229814268 49.57680194492545));POINT(17.258322683514137 49.593738312243175);a4;landscape;landscape
2024-12-09 16:43:58.179 +0100;false;2024-11-14 12:46:56.927;cb1f1493-73f1-4ab6-bcef-b53287e31cf9;POLYGON((17.22711229814268 49.57680194492545,17.289533068885596 49.57680194492545,17.289533068885596 49.610668800508336,17.22711229814268 49.610668800508336,17.22711229814268 49.57680194492545));POINT(17.258322683514137 49.593738312243175);a4;landscape;landscape
2024-12-09 16:44:04.211 +0100;false;2024-11-14 12:46:56.927;cb1f1493-73f1-4ab6-bcef-b53287e31cf9;POLYGON((17.22711229814268 49.57680194492545,17.289533068885596 49.57680194492545,17.289533068885596 49.610668800508336,17.22711229814268 49.610668800508336,17.22711229814268 49.57680194492545));POINT(17.258322683514137 49.593738312243175);a4;landscape;landscape
2024-12-09 16:44:10.459 +0100;false;2024-11-14 12:46:56.927;cb1f1493-73f1-4ab6-bcef-b53287e31cf9;POLYGON((17.22711229814268 49.57680194492545,17.289533068885596 49.57680194492545,17.289533068885596 49.610668800508336,17.22711229814268 49.610668800508336,17.22711229814268 49.57680194492545));POINT(17.258322683514137 49.593738312243175);a4;landscape;landscape
2024-12-09 16:44:16.931 +0100;false;2024-11-14 12:46:56.927;cb1f1493-73f1-4ab6-bcef-b53287e31cf9;POLYGON((17.22711229814268 49.57680194492545,17.289533068885596 49.57680194492545,17.289533068885596 49.610668800508336,17.22711229814268 49.610668800508336,17.22711229814268 49.57680194492545));POINT(17.258322683514137 49.593738312243175);a4;landscape;landscape
2024-12-09 16:44:23.173 +0100;false;2024-11-14 12:46:56.927;cb1f1493-73f1-4ab6-bcef-b53287e31cf9;POLYGON((17.22711229814268 49.57680194492545,17.289533068885596 49.57680194492545,17.289533068885596 49.610668800508336,17.22711229814268 49.610668800508336,17.22711229814268 49.57680194492545));POINT(17.258322683514137 49.593738312243175);a4;landscape;landscape
2024-12-09 16:44:25.476 +0100;false;2024-11-14 12:46:56.927;cb1f1493-73f1-4ab6-bcef-b53287e31cf9;POLYGON((17.22711229814268 49.57680194492545,17.289533068885596 49.57680194492545,17.289533068885596 49.610668800508336,17.22711229814268 49.610668800508336,17.22711229814268 49.57680194492545));POINT(17.258322683514137 49.593738312243175);a4;landscape;landscape
2024-12-09 17:04:05.648 +0100;false;2024-12-09 16:52:55.690;f109f5da-d21c-418f-b805-f52bea04729f;POLYGON((-76.66270683293271 5.6872591482134,-76.65689173198194 5.6872591482134,-76.65689173198194 5.692672567655819,-76.66270683293271 5.692672567655819,-76.66270683293271 5.6872591482134));POINT(-76.65979928245734 5.689965864304739);letter;landscape;landscape
2024-12-09 17:24:50.827 +0100;false;2024-11-14 12:46:56.927;cb1f1493-73f1-4ab6-bcef-b53287e31cf9;POLYGON((17.22711229814268 49.57680194492545,17.289533068885596 49.57680194492545,17.289533068885596 49.610668800508336,17.22711229814268 49.610668800508336,17.22711229814268 49.57680194492545));POINT(17.258322683514137 49.593738312243175);a4;landscape;landscape
2024-12-09 17:24:53.678 +0100;false;2024-11-14 12:46:56.927;cb1f1493-73f1-4ab6-bcef-b53287e31cf9;POLYGON((17.22711229814268 49.57680194492545,17.289533068885596 49.57680194492545,17.289533068885596 49.610668800508336,17.22711229814268 49.610668800508336,17.22711229814268 49.57680194492545));POINT(17.258322683514137 49.593738312243175);a4;landscape;landscape
2024-12-09 17:24:58.756 +0100;false;2024-11-14 12:46:56.927;cb1f1493-73f1-4ab6-bcef-b53287e31cf9;POLYGON((17.22711229814268 49.57680194492545,17.289533068885596 49.57680194492545,17.289533068885596 49.610668800508336,17.22711229814268 49.610668800508336,17.22711229814268 49.57680194492545));POINT(17.258322683514137 49.593738312243175);a4;landscape;landscape
2024-12-09 17:25:04.570 +0100;false;2024-11-14 12:46:56.927;cb1f1493-73f1-4ab6-bcef-b53287e31cf9;POLYGON((17.22711229814268 49.57680194492545,17.289533068885596 49.57680194492545,17.289533068885596 49.610668800508336,17.22711229814268 49.610668800508336,17.22711229814268 49.57680194492545));POINT(17.258322683514137 49.593738312243175);a4;landscape;landscape
2024-12-09 17:25:10.732 +0100;false;2024-11-14 12:46:56.927;cb1f1493-73f1-4ab6-bcef-b53287e31cf9;POLYGON((17.22711229814268 49.57680194492545,17.289533068885596 49.57680194492545,17.289533068885596 49.610668800508336,17.22711229814268 49.610668800508336,17.22711229814268 49.57680194492545));POINT(17.258322683514137 49.593738312243175);a4;landscape;landscape
2024-12-09 17:28:49.933 +0100;false;2024-11-14 12:46:56.927;cb1f1493-73f1-4ab6-bcef-b53287e31cf9;POLYGON((17.22711229814268 49.57680194492545,17.289533068885596 49.57680194492545,17.289533068885596 49.610668800508336,17.22711229814268 49.610668800508336,17.22711229814268 49.57680194492545));POINT(17.258322683514137 49.593738312243175);a4;landscape;landscape
2024-12-09 17:28:51.621 +0100;false;2024-11-14 12:46:56.927;cb1f1493-73f1-4ab6-bcef-b53287e31cf9;POLYGON((17.22711229814268 49.57680194492545,17.289533068885596 49.57680194492545,17.289533068885596 49.610668800508336,17.22711229814268 49.610668800508336,17.22711229814268 49.57680194492545));POINT(17.258322683514137 49.593738312243175);a4;landscape;landscape
2024-12-09 17:28:53.391 +0100;false;2024-11-14 12:46:56.927;cb1f1493-73f1-4ab6-bcef-b53287e31cf9;POLYGON((17.22711229814268 49.57680194492545,17.289533068885596 49.57680194492545,17.289533068885596 49.610668800508336,17.22711229814268 49.610668800508336,17.22711229814268 49.57680194492545));POINT(17.258322683514137 49.593738312243175);a4;landscape;landscape
2024-12-09 17:28:55.323 +0100;false;2024-11-14 12:46:56.927;cb1f1493-73f1-4ab6-bcef-b53287e31cf9;POLYGON((17.22711229814268 49.57680194492545,17.289533068885596 49.57680194492545,17.289533068885596 49.610668800508336,17.22711229814268 49.610668800508336,17.22711229814268 49.57680194492545));POINT(17.258322683514137 49.593738312243175);a4;landscape;landscape
2024-12-09 17:28:57.183 +0100;false;2024-11-14 12:46:56.927;cb1f1493-73f1-4ab6-bcef-b53287e31cf9;POLYGON((17.22711229814268 49.57680194492545,17.289533068885596 49.57680194492545,17.289533068885596 49.610668800508336,17.22711229814268 49.610668800508336,17.22711229814268 49.57680194492545));POINT(17.258322683514137 49.593738312243175);a4;landscape;landscape
2024-12-09 21:30:37.164 +0100;false;2024-11-14 21:13:34.532;1f7360d2-b754-4e27-b9f3-b63e16cda08d;POLYGON((-76.68150211937649 5.2488828896690904,-76.18846550945469 5.2488828896690904,-76.18846550945469 5.848194194918989,-76.68150211937649 5.848194194918989,-76.68150211937649 5.2488828896690904));POINT(-76.43498381441559 5.548614664937617);a1;portrait;portrait
2024-12-09 21:32:09.260 +0100;false;2024-11-14 21:13:34.532;1f7360d2-b754-4e27-b9f3-b63e16cda08d;POLYGON((-76.68150211937649 5.2488828896690904,-76.18846550945469 5.2488828896690904,-76.18846550945469 5.848194194918989,-76.68150211937649 5.848194194918989,-76.68150211937649 5.2488828896690904));POINT(-76.43498381441559 5.548614664937617);a1;portrait;portrait
2024-12-09 21:32:18.843 +0100;false;2024-11-14 21:13:34.532;1f7360d2-b754-4e27-b9f3-b63e16cda08d;POLYGON((-76.68150211937649 5.2488828896690904,-76.18846550945469 5.2488828896690904,-76.18846550945469 5.848194194918989,-76.68150211937649 5.848194194918989,-76.68150211937649 5.2488828896690904));POINT(-76.43498381441559 5.548614664937617);a1;portrait;portrait
2024-12-09 21:44:04.012 +0100;false;2024-12-02 10:12:45.567;5eab75ee-7b5c-44a6-8bd7-9fa439c054d2;POLYGON((-76.7782261495367 5.430929468119231,-76.7035736036002 5.430929468119231,-76.7035736036002 5.523635503724606,-76.7782261495367 5.523635503724606,-76.7782261495367 5.430929468119231));POINT(-76.74089987656846 5.4772842838479505);a2;portrait;portrait
2024-12-09 21:45:28.176 +0100;false;2024-11-14 18:28:08.473;ab7386f0-beb3-432c-bcdf-a0bd54c9a814;POLYGON((-76.78292818500982 5.41464893671052,-76.56150045291704 5.41464893671052,-76.56150045291704 5.689578717031111,-76.78292818500982 5.689578717031111,-76.78292818500982 5.41464893671052));POINT(-76.67221431896343 5.5521298567435196);a2;portrait;portrait
2024-12-09 21:46:02.691 +0100;false;2024-11-14 21:35:49.417;2faf9a2e-91e9-4fb4-bf80-3ceb4e13722d;POLYGON((-77.04679032637969 5.183196589657783,-76.5361406452173 5.183196589657783,-76.5361406452173 5.80397482600813,-77.04679032637969 5.80397482600813,-77.04679032637969 5.183196589657783));POINT(-76.7914654857985 5.493666567634676);a1;portrait;portrait
2024-12-09 21:47:14.101 +0100;false;2024-12-02 10:12:45.567;5eab75ee-7b5c-44a6-8bd7-9fa439c054d2;POLYGON((-76.7782261495367 5.430929468119231,-76.7035736036002 5.430929468119231,-76.7035736036002 5.523635503724606,-76.7782261495367 5.523635503724606,-76.7782261495367 5.430929468119231));POINT(-76.74089987656846 5.4772842838479505);a2;portrait;portrait
2024-12-10 11:45:00.867 +0100;false;2024-12-10 11:39:43.687;5861261c-ed5a-4948-86af-d7583d3704be;POLYGON((8.532066029840786 49.181384348080286,8.5547112639389 49.181384348080286,8.5547112639389 49.19377289456989,8.532066029840786 49.19377289456989,8.532066029840786 49.181384348080286));POINT(8.543388646889843 49.187579009062745);a4;landscape;landscape
2024-12-10 11:45:08.893 +0100;false;2024-12-10 11:41:35.107;5e8c629c-7a57-464a-85a3-6c3a1d58fc5b;POLYGON((8.698540744748177 49.406828941376176,8.718803492754004 49.406828941376176,8.718803492754004 49.41786347793857,8.698540744748177 49.41786347793857,8.698540744748177 49.406828941376176));POINT(8.708672118751092 49.41234651972155);a4;landscape;landscape
2024-12-10 11:45:35.316 +0100;true;2024-12-10 11:39:42.190;a240104f-32a2-4ca5-b74c-7c02671cdd20;POLYGON((8.656923259031899 49.411293006525966,8.679045484257653 49.411293006525966,8.679045484257653 49.42333894359797,8.656923259031899 49.42333894359797,8.656923259031899 49.411293006525966));POINT(8.667984371644778 49.41731634463551);a4;landscape;landscape
2024-12-10 11:46:15.509 +0100;true;2024-12-10 11:42:27.114;29a34236-9a2e-4822-86fa-32f9ed9de6e5;POLYGON((8.579240969573432 49.16183338117028,8.591843731478855 49.16183338117028,8.591843731478855 49.16873125999612,8.579240969573432 49.16873125999612,8.579240969573432 49.16183338117028));POINT(8.585542350526143 49.16528244069528);a4;landscape;landscape
2024-12-10 11:47:33.945 +0100;false;2024-12-10 11:40:29.086;53738d53-afb6-45c8-a647-ba813db49a67;POLYGON((8.691033267992546 49.40201733395486,8.724248403333092 49.40201733395486,8.724248403333092 49.42010549493355,8.691033267992546 49.42010549493355,8.691033267992546 49.40201733395486));POINT(8.70764083566282 49.41106224757377);a4;landscape;landscape
2024-12-10 11:49:10.026 +0100;false;2024-12-10 11:42:53.234;5b3a9d9a-bb9f-4a14-b2cb-e3ccc2724b97;POLYGON((8.703245314026073 49.409816364914974,8.708093431326358 49.409816364914974,8.708093431326358 49.4124565816459,8.703245314026073 49.4124565816459,8.703245314026073 49.409816364914974));POINT(8.705669372676216 49.411136491030675);a4;landscape;landscape
2024-12-10 11:49:14.440 +0100;true;2024-12-10 11:46:47.151;99b71ae5-bfeb-4d68-b3fc-e5ba00712be1;POLYGON((8.703171280014999 49.41206139899393,8.705587578296134 49.41206139899393,8.705587578296134 49.41337722904382,8.703171280014999 49.41337722904382,8.703171280014999 49.41206139899393));POINT(8.704379429155566 49.412719318427946);a4;landscape;landscape
2024-12-10 11:50:26.020 +0100;false;2024-12-10 11:45:45.508;71d7023e-77e7-472d-ab1a-5225d1092b83;POLYGON((8.356582281996534 49.01107394014019,8.369563262870034 49.01107394014019,8.369563262870034 49.01820023201003,8.356582281996534 49.01820023201003,8.356582281996534 49.01107394014019));POINT(8.363072772433284 49.01463721359434);a4;landscape;landscape
2024-12-10 11:50:48.818 +0100;true;2024-12-10 11:46:47.151;99b71ae5-bfeb-4d68-b3fc-e5ba00712be1;POLYGON((8.703171280014999 49.41206139899393,8.705587578296134 49.41206139899393,8.705587578296134 49.41337722904382,8.703171280014999 49.41337722904382,8.703171280014999 49.41206139899393));POINT(8.704379429155566 49.412719318427946);a4;landscape;landscape
2024-12-10 11:51:16.143 +0100;false;2024-12-10 11:38:56.209;4adf6c63-45a1-4cd8-b2d7-26e03ebee5eb;POLYGON((8.678784638446931 49.38589647076088,8.680051088109687 49.38589647076088,8.680051088109687 49.386586490557505,8.678784638446931 49.386586490557505,8.678784638446931 49.38589647076088));POINT(8.67941786327831 49.38624148187057);a4;landscape;landscape
2024-12-10 11:51:19.629 +0100;false;2024-12-10 11:44:55.698;fed07a40-9255-4dc3-a50f-644607c0e3cf;POLYGON((8.700448244054897 49.41023542443122,8.719959678872227 49.41023542443122,8.719959678872227 49.42085997478702,8.700448244054897 49.42085997478702,8.700448244054897 49.41023542443122));POINT(8.710203961463561 49.415547987093134);a4;landscape;landscape
2024-12-10 11:51:42.663 +0100;false;2024-12-10 11:39:43.687;5861261c-ed5a-4948-86af-d7583d3704be;POLYGON((8.532066029840786 49.181384348080286,8.5547112639389 49.181384348080286,8.5547112639389 49.19377289456989,8.532066029840786 49.19377289456989,8.532066029840786 49.181384348080286));POINT(8.543388646889843 49.187579009062745);a4;landscape;landscape
2024-12-10 11:51:53.763 +0100;true;2024-12-10 11:47:48.523;d76d92e6-9a70-4499-b143-3cc769abdfd6;POLYGON((8.693431817578679 49.41060191510624,8.712286051949102 49.41060191510624,8.712286051949102 49.42086864093315,8.693431817578679 49.42086864093315,8.693431817578679 49.41060191510624));POINT(8.70285893476389 49.415735546467175);a4;landscape;landscape
2024-12-10 11:52:18.054 +0100;true;2024-12-10 11:40:07.634;c3f83229-e39e-451f-aa21-72ff571a4ea1;POLYGON((8.80011093866917 48.990535126918644,8.838037080958019 48.990535126918644,8.838037080958019 49.01136125111782,8.80011093866917 49.01136125111782,8.80011093866917 48.990535126918644));POINT(8.819074009813594 49.00094927758673);a4;landscape;landscape
2024-12-10 11:53:37.117 +0100;false;2024-12-10 11:42:55.906;6ec3569d-ac2b-4723-afe9-8a41b5517ba4;POLYGON((8.636999159329685 49.40176092053534,8.682335210019042 49.40176092053534,8.682335210019042 49.42644981037074,8.636999159329685 49.42644981037074,8.636999159329685 49.40176092053534));POINT(8.659667184674364 49.41410691774553);a4;landscape;landscape
2024-12-10 11:53:37.701 +0100;true;2024-12-10 11:46:42.401;247672b1-a16b-4f1e-9f40-435bc55c4596;POLYGON((8.705729201735775 49.409694903115536,8.708879852509968 49.409694903115536,8.708879852509968 49.41141079368481,8.705729201735775 49.41141079368481,8.705729201735775 49.409694903115536));POINT(8.707304527122872 49.41055285589732);a4;landscape;landscape
